created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,,,
Sat Jul 23 11:01:34 +0000 2022;1550798268644597760;@sbmptnfess Budi luhur terjangkau gaa??;0;0;0;0;in;1459118390128234502;1550792844394127362;gbsecondd;https://twitter.com/gbsecondd/status/1550798268644597760,,,,,,,,,,,,,
Sat Jul 23 10:44:06 +0000 2022;1550793872782938112;@sbmptnfess Budi luhur (?), adeknya mas gue gatau deh dimana. tapi persemester 6jt an;0;0;0;0;in;980639407379120128;1550792844394127362;phyylisssn;https://twitter.com/phyylisssn/status/1550793872782938112,,,,,,,,,,,,
Sat Jul 23 09:27:58 +0000 2022;1550774714716459008;@NyaiiBubu @_MbakSri_ Berarti ceramahmu gak berguna mad @UAS_AbdulSomad  Enggak kau tanamkan budi luhur serta akhlak yang mulia seperti ajaran nabi, berarti kau cuma ustad gemblung.;0;0;0;1;in;3279744414;1550759972291887105;Jokop_Jkp;https://twitter.com/Jokop_Jkp/status/1550774714716459008,,,,,,,,,,,,
Sat Jul 23 08:45:49 +0000 2022;1550764105790763008;@ide2nesia JUJUR oleh orang JAWA: TEMEN lan TEMEMEN alias SUNGGUH dan BERSUNGGUH-SUNGGUH yang dipahami sebagai SYARAT PALING POKOK untuk bisa URIP TENAN lan TENANAN alias HIDUP SEBENARNYA secara SERIUS SATRIA lalu pakai JUJUR sebagai PONDASI semua nilai HIDUP LUHUR &amp  HARGA DIRI.;0;1;0;0;in;1203075185420599296;1550500130620854272;Budi_2232;https://twitter.com/Budi_2232/status/1550764105790763008,,,,,,,,,,,,,
Sat Jul 23 07:35:31 +0000 2022;1550746413243387905;@convomf TK : santa maria monica SD : strada budi luhur SMP : penabur summarecon bekasi SMA : sman 1 bekasi;0;0;0;0;in;1402132462357020673;1549577337163087872;butensmb;https://twitter.com/butensmb/status/1550746413243387905,,,,,,,,,,,,,
Sat Jul 23 02:58:46 +0000 2022;1550676767693684737;@sbmptnfess Mercu Buana, Budi luhur jurusan komunikasi sama tehniknya bagus nder;0;1;0;0;in;1147113061095899136;1550673311301922816;theoneinbehind;https://twitter.com/theoneinbehind/status/1550676767693684737,,,,,,,,,,,,
Sat Jul 23 02:55:01 +0000 2022;1550675826294661121;pts! Mau tanya ada maba di univ budi luhur tahun ini gak? Aku prodi DKV mau nyari yang barengan hehe;0;4;0;0;in;1205629250423779328;1550675826294661121;sbmptnfess;https://twitter.com/sbmptnfess/status/1550675826294661121,,,,,,,,,,,,,
Fri Jul 22 11:33:29 +0000 2022;1550443914573729793;@historia_id Namanya diabadikan jadi nama jalan &amp  pemberhentian transportasi umum, salah satunya halte busway di depan universitas Budi luhur &amp  jalan di depannya;0;0;0;0;in;1137227060416356352;1550443039491080192;Arief_2792;https://twitter.com/Arief_2792/status/1550443914573729793,,,,,,,,,,,,
Fri Jul 22 10:56:06 +0000 2022;1550434506540478464;@selindunglaraaa budi luhur bersama ku;0;1;0;0;in;1089480503709712384;1550429164469387265;aagakjelek;https://twitter.com/aagakjelek/status/1550434506540478464,,,,,,,,,,,,,
Fri Jul 22 06:45:58 +0000 2022;1550371556005535744;@andyberlari @emerson_yuntho Waduh..!! 😳 Budi luhur menurut pandangan saya dalam Islam itu ya, Ahlakul Karimah, masa mrk protes sih ? Kan kita sesama muslim wajib mengingatkan. Tapi nGadrun memang beda sih...🤣 Rada2 baperan kayak org yg kena ghosting pas lagi sayang2nya 😩😩😩;0;1;0;1;in;1234720928;1549679047499583489;LH_265;https://twitter.com/LH_265/status/1550371556005535744,,,,,,,,,,,
Fri Jul 22 04:40:16 +0000 2022;1550339923227869187;@bundaritaaa @Bayukrissss @ezash Kalo naik dari Puri Beta, masih kena macet dikit sebelum Budi Luhur hahaha;0;1;0;0;in;177842605;1550034995812507648;MF_Rais;https://twitter.com/MF_Rais/status/1550339923227869187,,,,,,,,,,,,
Fri Jul 22 02:06:37 +0000 2022;1550301257155235842;09.06: Arus lalu lintas di jalan Ciledug Raya tepatnya di depan kampus Budi Luhur Ciledug Tangerang, Banten terpantau ramai cenderung padat. (Srr) #ElshintaNews https://t.co/XwipsMHksY;0;0;0;0;in;121640063;1550301257155235842;RadioElshinta;https://twitter.com/RadioElshinta/status/1550301257155235842,,,,,,,,,,,,
Thu Jul 21 19:34:30 +0000 2022;1550202576200556545;Pada dasarnya hakikat tata hidup Setia Hati adalah satu usaha utk menciptakan suasana hidup yg rukun &amp  nyata berlandaskan rasa kekeluargaan yg mendalam dgn pengalaman rasa cinta &amp  kasih sayang, prikemanusiaan, budi perketi luhur antara kadang SH &amp  masyarakat luas pada umumnya;0;0;0;0;in;969539614116478977;1550201526575980544;dwikurnia_wan;https://twitter.com/dwikurnia_wan/status/1550202576200556545,,,,,,,,,,,
Thu Jul 21 19:31:01 +0000 2022;1550201701835374592;@LH_265 @emerson_yuntho kata budi &amp  luhur tu berasal dr budaya Nusantara. bagi Kadrun, haram melaksanakannya;0;1;0;1;in;985806471198724097;1549679047499583489;andyberlari;https://twitter.com/andyberlari/status/1550201701835374592,,,,,,,,,,,,
Thu Jul 21 16:16:13 +0000 2022;1550152678608879616;Lyk, mau ikut project lomba short movie di Budi Luhur yang diajuin sama pa Sahlani ga? Jadi script writer aja kok.. Meanwhile sekarang: https://t.co/x4WJ6bKLCi;0;0;0;0;in;1458423601057521672;1550152678608879616;SakuraTKJ;https://twitter.com/SakuraTKJ/status/1550152678608879616,,,,,,,,,,,,
Thu Jul 21 12:18:35 +0000 2022;1550092874397544448;Harusnya acara yang mengandung etika dan budi pekerti luhur https://t.co/epkmi7VAnV;0;0;0;0;in;1216815734233264128;1550092874397544448;IDNTimesSumut;https://twitter.com/IDNTimesSumut/status/1550092874397544448,,,,,,,,,,,,,
Thu Jul 21 10:50:19 +0000 2022;1550070661636169729;@c3lebes @rizaldiubaidil2 Santun dan luhur budi pekerti, dijadikan sikap utama 😠;0;0;0;0;in;249561215;1550046274358898688;awliabcde;https://twitter.com/awliabcde/status/1550070661636169729,,,,,,,,,,,,
Thu Jul 21 09:42:47 +0000 2022;1550053668095152128;@cibvbvy Pertama budi pekerti luhur, yg kedua sekre;0;0;0;0;in;1268346883228856320;1550002731544629249;anosyd_;https://twitter.com/anosyd_/status/1550053668095152128,,,,,,,,,,,,
Thu Jul 21 09:18:17 +0000 2022;1550047501947772928;@MF_Rais @ezash Mulai dari depan Budiluhur sampe cipulir bikin ngelus dada :);0;1;1;1;in;1042576957471256576;1550034995812507648;Bayurside;https://twitter.com/Bayurside/status/1550047501947772928,,,,,,,,,,,,,
Thu Jul 21 07:12:10 +0000 2022;1550015762231730176;AGAMA: sekumpulan info, petunjuk, aturan, ritual, menuju luhur, selamat, bahagia.  INTI IMAN &amp  AKIDAH &amp  FIQIH: Al-Fatihah, Basmalah, Shalat.  TIDAK RELIGIUS: &gt Amalkan INTI Islam tanpa amalkan FIQIH &amp  RITUAL AGAMA selain SHALAT, NIKAH, CERAI, MATI. &gt Berpikir tanpa dirugikan AGAMA.;0;0;0;2;in;1203075185420599296;1550015762231730176;Budi_2232;https://twitter.com/Budi_2232/status/1550015762231730176,,
Thu Jul 21 01:24:14 +0000 2022;1549928204462620673;@PT_Transjakarta Min numpang tanya kl dr universitas Budi Luhur Petukangan mau ke Balaikota DKI Jakarta lewat mana;0;1;0;0;in;1458652043447468036;1549876813299605505;DdtEkayudha;https://twitter.com/DdtEkayudha/status/1549928204462620673,,,,,,,,,,,,,
Wed Jul 20 13:37:24 +0000 2022;1549750323233046529;@sbmptnfess budi luhur;0;0;0;0;in;1548916842588405761;1549749729159888896;callumundane;https://twitter.com/callumundane/status/1549750323233046529,,,,,,,,,,,,,
Wed Jul 20 11:51:34 +0000 2022;1549723687410343936;@chaapek ne anyeonghaseo conen ica imnida conen budi luhur kaisan desu panggapseuminda;0;1;0;0;in;936581961879031808;1549700264965603328;ericbintaro;https://twitter.com/ericbintaro/status/1549723687410343936,,,,,,,,,,,,,
Wed Jul 20 11:38:53 +0000 2022;1549720497050382342;@txtdaribunglon budi luhur ke gereja bang wkwk;0;0;0;0;in;504236625;1549415989644709889;bolaembun;https://twitter.com/bolaembun/status/1549720497050382342,,,,,,,,,,,,,
Wed Jul 20 09:53:26 +0000 2022;1549693959886102528;Campus! HI UKI/Budi Luhur?  ✄・・・ 🧐 Trivia: rumus diskriminan adalah D=b²-4ac;0;0;0;0;in;1358351898105942017;1549693959886102528;schcampus;https://twitter.com/schcampus/status/1549693959886102528,,,,,,,,,,,,,
Wed Jul 20 09:49:12 +0000 2022;1549692895052976128;Ayo bangun ❤️🇮🇩 Iṇḍonésya  dengan sikap bijak , luhur buḍi ̱kearifan lokal🙏🙏 . Iṇḍonésya ❤️🤝, bersama @newIding30 ,@Maria_Dzadina ,@albert_morafia ,@Red_14ku  @Arrof11 ,@NKRI_jokowisyoo @NkriLentera ,@NyaruWalet ,@rass_aa ,@AzisDadun_ ,@OmpungGuru ,@PumaNKRi ,@wongjowo67 https://t.co/eam2rLDoWn;1;7;9;33;ht;3023873858;1549692895052976128;MuhSuwarno;https://twitter.com/MuhSuwarno/status/1549692895052976128,
Wed Jul 20 09:43:36 +0000 2022;1549691486752903175;Masya Allah. Beginilah budi pekerti yang luhur panutan ummat, tegas dalam beramar ma'ruf nahi mungkar. Ya Habibana, kami tidak akan lagi membiarkanmu memikul beban berat ini sendirian, kita akan bersama-sama saling menguatkan demi Indonesia bersyariah dengan revolusi akhlak 🥺❤ https://t.co/gZ4dfVSOX6;0;0;0;1;in;1413687981576101889;1549676873621585920;6un94c1nt4;https://twitter.com/6un94c1nt4/status/1549691486752903175,,,,,,,,,,
Wed Jul 20 02:44:27 +0000 2022;1549586003173654528;Ada yg maba budi luhur juga gaaak?;0;5;0;0;in;948414639502639105;1549586003173654528;sitiasriwid;https://twitter.com/sitiasriwid/status/1549586003173654528,,,,,,,,,,,,,
Tue Jul 19 23:47:35 +0000 2022;1549541492288798720;Selamat pagih bangsakuh Iṇḍonésya🇮🇩, bangsa yang luhur buḍi tak phobia buḍayanya 🙏🙏 Bersama #SobatNKRI @albert_morafia ,@Maria_Dzadina,@newIding30 ,@D_N4bil5 ,@Arrof11 ,@Pnatt_Nusantara ,@Red_14ku ,@Ca_Rass ,@PumaNKRi ,@Mansek_Mangat ,@AzulZulian ,@Mr_Khepo ,@wongjowo67 https://t.co/h2is4mhjEq;0;1;1;7;in;3023873858;1549541492288798720;MuhSuwarno;https://twitter.com/MuhSuwarno/status/1549541492288798720
Tue Jul 19 23:45:46 +0000 2022;1549541033406775296;@PT_Transjakarta min bntu info ruteny dong posisi di halte Budiluhur mau ke pakin;0;1;0;0;in;194001490;1549423195970994176;sofia_opstana;https://twitter.com/sofia_opstana/status/1549541033406775296,,,,,,,,,,,,,
Tue Jul 19 23:30:02 +0000 2022;1549537074306359297;Penanaman kesadaran beragama hendaknya terus ditingkatkan dalam bentuk aplikatif melalui pembiasaan sehingga menjadi karakter yang kuat dalam berpikir, bersikap dan berperilaku dengan akhlak mulia atau budi pekerti yg luhur sesuai agama dan kepercayaannya, serta;0;1;0;0;in;1191748378859671553;1549536719015358464;bambang_hbs;https://twitter.com/bambang_hbs/status/1549537074306359297,,,,,,,,,,,
Tue Jul 19 16:41:52 +0000 2022;1549434356586131457;@sorefify obrolannya kyk yg jauh bgt dari sifat budi pekerti yg luhur;0;1;0;0;in;1098262733600870400;1549432320213794816;feb_febfebfeb;https://twitter.com/feb_febfebfeb/status/1549434356586131457,,,,,,,,,,,,,
Tue Jul 19 14:43:44 +0000 2022;1549404627128700928;Kita butuh pemersatu bangsa yg semacam ini...bukan mereka yg triak  TRIAK kafir kafir ,haram haram n islampobia...GK butuh itu..belajarlah agama dg IQ mu...tuk menuju SQ mu   n Budi pekerti luhur..bukan tebar kebencian tebar kekerasan https://t.co/Vexuy1nsJA;0;0;0;0;in;1389749257461063681;1549404627128700928;eyang_kidal;https://twitter.com/eyang_kidal/status/1549404627128700928,,,,,,,,,,,,
Tue Jul 19 12:45:27 +0000 2022;1549374862816227328;@schfess Kalau punyaku sekbid 1-10 Buat yg sekbid 1 ketaqwaan kpd Tuhan YME Sekbid 2 Kehidupan berbangsa &amp  bernegara Sekbid 3 Pendidikan pendahuluan bela negara Sekbid 4 Kepribadian &amp  budi pekerti luhur...  Msh banyak;0;0;0;0;in;1332898678688780288;1549374137910456320;prk_sunghoon02;https://twitter.com/prk_sunghoon02/status/1549374862816227328,,,,,,,,,,,,,
Tue Jul 19 09:09:22 +0000 2022;1549320483640061952;Peduli Lansia, PTPN VI Salurkan Bantuan TJSL ke PSTW Budi Luhur https://t.co/cYpSROE8iA;0;0;0;0;in;2392460208;1549320483640061952;jawapos;https://twitter.com/jawapos/status/1549320483640061952,,,,,,,,,,,,
Tue Jul 19 08:17:45 +0000 2022;1549307491594297344;@pebriitwizzy Budiluhur;0;0;0;0;et;1399725956995158017;1549275877036683264;LoveuuAy;https://twitter.com/LoveuuAy/status/1549307491594297344,,,,,,,,,,,,,
Tue Jul 19 03:35:10 +0000 2022;1549236379137490945;@njmineluv ak mw jadi orang rajin baik hati ramah budi pekerti luhur;0;0;0;0;in;1523894308088455168;1549232503978098689;nnalichius;https://twitter.com/nnalichius/status/1549236379137490945,,,,,,,,,,,,,
Tue Jul 19 03:14:05 +0000 2022;1549231071773859840;Mari kita berdoa agar kepolisian menabalkan jati dirinya komit kepada hati nurani, akal, budi, luhur, membangun peradaban. Aamiin ya Rabbal Alamiin🤲🙏;0;0;1;1;in;19237217;1549231071773859840;iwanpiliang7;https://twitter.com/iwanpiliang7/status/1549231071773859840,,,,,,,,,
Mon Jul 18 15:15:03 +0000 2022;1549050122733965319;@bontenjiro budi luhur;0;0;0;0;in;1429138903454257156;1548987046164701184;806O0;https://twitter.com/806O0/status/1549050122733965319,,,,,,,,,,,,,
Mon Jul 18 15:07:58 +0000 2022;1549048337965674496;@Ionjurn ktikanmu tdk mencerminkan budi pekerti yg luhur;0;1;0;0;in;1459033323401977862;1549047562501382145;nokkturn;https://twitter.com/nokkturn/status/1549048337965674496,,,,,,,,,,,,,
Mon Jul 18 12:39:52 +0000 2022;1549011068516593664;Mantep...cerdas waras n tetap ber etika... itu lah ajaran Budi luhur warisan leluhur kami...bangsa ini...BERTABAT  https://t.co/b2dzvNuYbn;0;0;0;0;in;1389749257461063681;1549011068516593664;eyang_kidal;https://twitter.com/eyang_kidal/status/1549011068516593664,,,,,,,,,,,,,
Mon Jul 18 09:02:59 +0000 2022;1548956488861110272;Ternyata konstruktif sosial tersebut akan kalah dengan luhur dan budi yang kita punya. Attitude! Dari novel ini kita belajar bahwa tidak selamanya yang cantik itu membanggakan, terkadang mereka yang dikatakan ‘cantik’ justru ingin hidup layaknya orang normal, https://t.co/sY3d7Wb7hY;0;1;0;0;in;1321306179939848195;1548956474889871361;WikileadID;https://twitter.com/WikileadID/status/1548956488861110272,,,,,,,,,,,
Mon Jul 18 08:49:15 +0000 2022;1548953029831163904;Hubungan Internasional Univ. Budi Luhur Jakarta  3. Dr. Bevaola Kusumasari, https://t.co/dEfam5pHM6, Dosen/Pengajar Fisipol UGM, IAPA  Moderator : Adinda Daffy   Segera lakukan registrasi melalui tautan ini untuk mendapatkan link zoom meeting dibawah ini :;0;1;0;1;in;882831079513706498;1548952909739872256;MediaCenter_TMG;https://twitter.com/MediaCenter_TMG/status/1548953029831163904,,,,,,,,,,
Mon Jul 18 05:16:58 +0000 2022;1548899608117788672;Penyakitnya org pintar adalah merasa paling.  Runtuhlah tu budi pekerti luhur dan etika.;0;0;1;0;in;1414646707;1548899608117788672;ellzdin;https://twitter.com/ellzdin/status/1548899608117788672,,,,,,,,,,,,,
Mon Jul 18 04:55:55 +0000 2022;1548894312829980673;@greycookiss Iya, aku emang berakhlak budi luhur 🥰;0;1;0;0;in;1546787844089614336;1548884300883365889;hanxxvd;https://twitter.com/hanxxvd/status/1548894312829980673,,,,,,,,,,,,
Mon Jul 18 03:41:12 +0000 2022;1548875508049317888;@kpertiwi29 Jangan lupa, pemberantasan korupsi yang berdasar kepada perbaikan budi luhur manusianya a.k.a moral. Sistemnya? Yaa gitu-gitu aja, 😉;0;1;2;6;in;54173434;1548870541175652353;pnsdaerahjelata;https://twitter.com/pnsdaerahjelata/status/1548875508049317888,,,,,,,,,,,
Mon Jul 18 01:25:50 +0000 2022;1548841442717868032;Budaya Gurun pasir penggaruan pemalas cuma suka teriak2 di TOA. Budaya Penyamun yg doyan tipo2 fitnah hoax rusuh teror malak begal jarah perang gorokin leher perkaos kriminil aniaya bocah cabul pheodofil sodomie gak karuan  Budaya Kita Budaya Pekerja  Budi Pekerti yg Luhur  Tkb;0;0;0;1;in;4769064224;1548841442717868032;realprincetotty;https://twitter.com/realprincetotty/status/1548841442717868032,,,,,,,,,,,,,
Mon Jul 18 00:21:42 +0000 2022;1548825302583083008;macet budi luhur sampe cipulir makin meresahkan;0;0;0;0;in;175943234;1548825302583083008;trapeller;https://twitter.com/trapeller/status/1548825302583083008,,,,,,,,,,,,,
Sun Jul 17 23:47:43 +0000 2022;1548816749612924928;titikane aluhur, alusing solah tingkah bahasane lan legawaning ati, darbe sifat berbudi bawalaksana.   (ciri orang mulia yakni,perbuatan dan sikap batinnya halus,mempunyai sikap wibawa serta luhur budi pekertinya);0;0;2;8;in;1508676971584421889;1548816749612924928;Simbok_Dharmi;https://twitter.com/Simbok_Dharmi/status/1548816749612924928,,,,,,,,,
Sun Jul 17 23:19:16 +0000 2022;1548809590027931648;@sbmptnfess Unjani,unpas,telkom,unisba,uninus,widyatama,stikes budi luhur,stikes dustira, stikes rajawali, dannnnn masih bnyk lagi;0;0;0;0;in;1448115916743458820;1548803496413396992;Akunbebas1010;https://twitter.com/Akunbebas1010/status/1548809590027931648,,,,
Sun Jul 17 16:01:42 +0000 2022;1548699472665796608;@badidding DUHHH akan selalu kuingat perintah kakak satu ini 👮 biar jd cewek yg berbakti budi luhur kpd cowok barunyaah &gt __&lt ;0;1;0;0;in;833894291697127424;1548695040607731713;ca6min;https://twitter.com/ca6min/status/1548699472665796608,,,,,,,,,,,,,
Sun Jul 17 13:25:58 +0000 2022;1548660280300691460;Sekolah membentuk logika dasar, mengembangkan nalar. Logic diawali bahasa. Makanya jaman old nilai Bahasa Indonesia 5 tak naik kelas. Ada SPOK di Bahasa Indonesia.  Nalar tumbuh dimodali pondasi hati nurani, akal dan budi luhur, hrsnya tak melenceng dan sia2 memahami ICT dll;0;0;2;1;in;19237217;1548660280300691460;iwanpiliang7;https://twitter.com/iwanpiliang7/status/1548660280300691460,,,,,,,,,,
Sun Jul 17 13:08:43 +0000 2022;1548655941503049729;Foto bareng ayank 😜🤭🤣 . . . #masyaallahtabarakallah @ Vila Budi Luhur Tawangmangu https://t.co/DStNlpv6Sx;0;0;0;0;in;441597745;1548655941503049729;nurinaanastasia;https://twitter.com/nurinaanastasia/status/1548655941503049729,,,,,,,,,,,,,
Sun Jul 17 07:24:33 +0000 2022;1548569326265200640;Setidaknya, ada tiga jenis karakter laki-laki yang dimunculkan dalam teks yang dipelajari: maskulinitas yang bercirikan budi pekerti luhur, maskulinitas yang menjunjung heroisme kolektif, dan maskulinitas revolusioner.;0;1;0;0;in;1416311044138364931;1548569323752820736;Tengara_id;https://twitter.com/Tengara_id/status/1548569326265200640,,,,,,,,,,
Sun Jul 17 06:10:01 +0000 2022;1548550571564888065;pts! Mau tanya ada maba di univ budi luhur?ambil prodi apa aja,kalau bisa teknik informatika,mau cari biar barengan :)))));0;5;0;1;in;1205629250423779328;1548550571564888065;sbmptnfess;https://twitter.com/sbmptnfess/status/1548550571564888065,,,,,,,,,,,
Sun Jul 17 02:58:20 +0000 2022;1548502331939246080;Peringati HBA Ke-62, Dan IAD Kunjungi PSTW Budi Luhur Jambi    https://t.co/su8R3opjTy;0;0;0;0;in;1066961307146969088;1548502331939246080;KejatiJambi;https://twitter.com/KejatiJambi/status/1548502331939246080,,,,,,,,,,,,
Sun Jul 17 01:35:26 +0000 2022;1548481468426784768;sch! ada maba di univ budi luhur?ambil prodi apa aja ,kalau bisa teknik informatika,,, hhhe mau tanya  :))));0;0;1;2;in;1244113314398875649;1548481468426784768;SchoolfessID;https://twitter.com/SchoolfessID/status/1548481468426784768,,,,,,,,,
Sun Jul 17 00:43:55 +0000 2022;1548468507188215810;Kukar – Bertempat di ruang rapat Budi Luhur Bhayangkara lantai 3 telah dilaksanakan press rilis pengungkapan kasus tindak pidana narkotika oleh seorang ASN  . . . #Poldakaltim #Kaltim #kamihumaspolri #ProgramPrioritasKapolri #HutBhayangkara76 #Bhayangkara76 https://t.co/wZd0r8hshe;0;0;0;1;in;226140504;1548468507188215810;Poldakaltim;https://twitter.com/Poldakaltim/status/1548468507188215810,,,,,,,,,,,,,
Sat Jul 16 13:26:35 +0000 2022;1548298047028731906;Just posted a photo @ Universitas Budi Luhur https://t.co/MFhMeGDMzR;0;0;0;0;en;253746389;1548298047028731906;fti_budiluhur;https://twitter.com/fti_budiluhur/status/1548298047028731906,,,,,,,,,,,,,
Sat Jul 16 11:23:42 +0000 2022;1548267124321550336;@PT_Transjakarta hallo kak, kalau dari universitas budi luhur ke cengkareng rute nya gimana ya. thank you;0;3;0;0;in;1082610724055085056;1548239367558545408;who0psypie;https://twitter.com/who0psypie/status/1548267124321550336,,,,,,,,,,,,
Sat Jul 16 07:09:02 +0000 2022;1548203033880068096;Bener aja macet sebelom Budi Luhur wkwk.;0;0;0;0;in;427165507;1548203033880068096;BigGuy_BagasK;https://twitter.com/BigGuy_BagasK/status/1548203033880068096,,,,,,,,,,,,,
Sat Jul 16 00:52:57 +0000 2022;1548108389141860353;@_ekokuntadhi Sebagai warga DKI..gua bangga memiliki gubernur yang santun dan berwawasan dan memiliki akhlak serta Budi pekerti luhur...hebat Anies Baswedan....;0;0;0;0;in;1502600799968722946;1547912199246454790;Hery0866;https://twitter.com/Hery0866/status/1548108389141860353,,,,,,,,,,,,,
