ID;Saran
2940;Tetap semangat bu, semoga selalu diberi kesehatan dalam mengajar. Semoga tetap jadi dosen favorit yg tanggap dalam menjawab pertanyaan mahasiswanya :)
2941;"Terimakasih bu<br />
"
2942; 
2943;mantap bu
2944;Terimakasih bu
2945;Cukup
2946;.
2947;bu nofi dosen paling ok
2948;Sudah sangat baik dalam penyampaian materi maupun materi yang disediakan
2949;4
2950;Good
2951;"Sangat baik karena ibu sering meluangkan waktu untuk menjawab chat mahasiswanya<br />
"
2952;tidakada
2953;semoga menjadi lebih baik lagi 
2954; 
2955; 
2956;terbaik lah bu
2957; baik
2958;Dosen baik dalam menyampainkan materi pembelajaran
2959;terimakasih ibu
2960;perhatian dengan mahasiswa yang tidak mengerti materi, dan di ajarkan dengan baik
2961;Gracias
2962; 
2963;Lebih sering zoom atau menjelaskan pak agar kami bisa memahaminya
2964;Terimakasih pak
2965;telat memberikan uts dan uas, presensi nyala terus alias setiap hari ada presensi di elearning walaupun tidak di perlu di submit tetapi telihat berantakan
2966;baik dalam mengajar dan juga ramah
2967;Baik
2968;Materi dapat dimengerti, tidak ada kendala sama sekali
2969;Baik
2970;Terima kasih pak, sehat selalu dan semangat mengajar..
2971;Gomawo
2972;terima kasih banyak pak
2973;Terima kasih pak
2974;Baik
2975; 
2976;Baiik
2977;Oke terimakasih
2978;cukup baik
2979;Saran saya kepada dosen : lebih tepat waktu saat mengupload materi ataupun soal
2980;Saran saya lebih sering dalam melakukan google meet, agar mahasiswa dapat mengerjakan tugas dengan baik.
2981;ditingkat kan kembali, sediakan materi secara tertulis  untuk menjelaskan tools¿¿ yang ada dalam apk editing , karna di setiap pertemuan hanya ada penjelasan metode¿¿ editing nya saja 
2982;Semoga kedepannya lebih baik lagi
2983;Semoga kedepannya lebih baik lagi
2984;Selalu memberikan materi yang mudah di pahami mahasiswa
2985;tidak ada
2986;lebih tepat waktu 
2987;tolong berika tugas ketika bapak tidak bisa hadir untuk meet
2988;"Pak Windarto terlalu sibuk... Hehe, jadinya jarang ngajar<br />
<br />
Saran saya semoga Pak Windarto kedepannya selalu hadir ngajar<br />
<br />
Terimakasih banyak atas ilmu dan ajarannya selama Semester 1 pak.."
2989;Dosen yang baik, namun jarang gmeet
2990;kurangnya kehadiran dosen dan keterlambatan dalam membuka materi pertemuan
2991;Untuk dapat mengajar dengan tertib agar mahasiswa dapat memahami apa yang akan di ajar kan dosen ke mahasiswa
2992;harus lebih memperhatikan kehadiran dalam mengajar dan tidak lupa upload jika ada tugas atau quiz
2993;Untuk penyampaian materi seperti di gmeet lumayan jarang
2994;baik
2995;Sangat baik
2996;baik
2997;boleh percepat akses materi di elearning, agar kami mahasiswa dapat membaca materi sebelum kelas dimulai
2998;-
2999;Agar lebih mengabari lagi jika sedang ada keperluan sehingga tidak bisa mengajar pada hari itu
3000;Lebih di perbanyak google meet/zoom nya 
3001;lebih sering lagi untuk menjelaskan kepada mahasisiwa
3002;Lebih peduli dan bersedia dalam mengajar mahasiswa
3003;Tidak ada
3004;lebih sering berintrekasi dengan mahasiswa 
3005;Saya kurang puas dengan pembelajaran yang diberikan oleh Pak Windarto. Dia sering meninggalkan mahasiswanya, dan yang paling parah dia lupa jika hari itu adalah UAS bagi mahasiswanya. Saran saya, dia bisa lebih memperhatikan mahasiswanya
3006;terimakasih untuk di semester 1 nya pak, tidak ada kritikan apapun, bapak terlalu baik :)
3007;Dosen sangat jarang mengadakan google meet karena banyak kesibukan tapi materi yang diberikan sudah lengkap dan jelas disertai dengan video pembelajaran yang baik
3008;pembawaan materi yang mudah dipahami
3009;Baik
3010;Baik
3011;Terimakasih pak
3012;Ajararin saya lagi pak, saya kurang mengerti ¿¿¿¿
3013;dosen menjelaskan dan mengikutin pembelajaran demgan baik
3014;Ok
3015;sd
3016;Good
3017;"tolong di catat until tgl\"" penting"
3018;Untuk penjelasan materi lebih Di perhatikan lagi Agar mahasiswa lebih mengerti pelajaran yg Di sampaikan
3019;Baik
3020;Oke
3021;Lebih berinteraksi lagi dengan mahasiswa
3022;Cara dosen menyampaikan materi sangat jelas dan mudah dipahami, tetapi sangat jarang sekali melakukan tatap muka virtual sehingga proses pembelajaran mau tidak mau harus dilakukan secara mandiri
3023;dosennya lama datengnya
3024; Lebih di perhatikan lagi ketepatan waktu kehadiran dosen dalam perkuliahan.
3025;Tolong rajin ngajar agar para mahasiswa mendapatkan ilmu dan jangan lupa memberikan soal uas
3026;harus tepat waktu dalam pembelajaran
3027;Baik dan terima kasih
3028;tidak ada
3029;terimakasih untuk pembelajarannya pak 
3030;Cukup baik
3031;Pembawaan materi sangat mudah dipahami, modul pembelajaran lengkap, dan selalu interaksi kepada mahasiswa. Terimakasih Pak.. 
3032;Pak indra cukup baik saat menjelaskan dan selalu memberi video tambahan untuk menambah pemahaman mahasiswa.
3033;Semua bagus hanya saja terkadang pengajaran yang lumayan cepat
3034;sudah sangat baik
3035;Saya harap semoga kualitas pengajaran semakin meningkat
3036;Sangat baik saat mengajar 
3037;Terimakasih Pak, telah mengajarkan ilmu tentang penambangan data selama ini, sehat selalu Pak
3038;dosen yang paling baik dalam pengajaran dan cara interaksi dengan mahasiswa 
3039;Sudah ok pak karena sudah ditunjang video sesuai dengan pokok bahasan materi
3040;Baik
3041;bagus
3042;Ramah dan profesional
3043;Terimakasih pak atas pembelajarannya di semester ini
3044;Kritik saya adalah dari cara pengejarannya yang membuat kurang mengertinya pelajaran yang diajarkan. Saran dari saya adalah dengan menggunakan teknik pelajaran yang baik agar mahasiswa mampu memahami pelajaran yang disampaikan.
3045;Tidak ada
3046;tidak ada
3047;Saran saya materi yang diberikan lebih lengkap
3048;tetap semangat dalam memberikan materi kepada mahasiswa
3049;Cara pengajarannya sudah cukup baik
3050;Pertahankan pak cara mengajarnya
3051;Cukup baik
3052;Pertahankan cara pembelajaran nya dan lebih detail lagi materinya
3053;Terimakasih telah memberikan ilmu pengetahuan kepada saya
3054;tidak ada
3055;-
3056;semoga lebih baik lagi pak, terimakasih
3057;Baik
3058;"ok<br />
"
3059;Kualitas micnya diperbaiki lagi pak, kadang suka gak denger/gajelas apa yang bapak omongin
3060;sulit mengerti
3061;Selama perkuliahan sangat baik
3062;Tidak ada
3063;bisa dipahami
3064;Semoga sehat selalu pak
3065;Pembelajaran sangat detail
3066;Terima kasih pak indra yang sudah mengajar kelas penambangan data Kelas AF. Semoga kedepannya agar di beri kelancaran saat mengajar dan di beri kesabaran. Sehat selalu
3067;. 
3068;tidak ada
3069;sejauh ini cukup baik
3070;Cukup
3071;Dosen sangat baik dalam memberikan penjelasan materi yang diberikan.
3072;Terlalu plin plan dalam pemberian tugas harusnya bisa lebih pasti tanpa ada perubahan jadwal dan perubahan soal dalam UTS atau UAS
3073;saya kurang mengerti dengan matkul ini
3074;terimakasih pak sudah mengajarkan ilmunya, semoga lebih baik kedepannya
3075;Sudah sangat baik bagi saya
3076;tidak ada
3077;Terimakasih pak untuk semester ini sehat selalu
3078;-
3079;Tidak ada
3080;Terimakasih pak atas pembelajarannya
3081;Sudah baik
3082;.
3083;.
3084;Lebih baik lagi untuk sistem mengajarnya agar lebih dimengerti
3085;Semoga ilmu yang diberikan bisa bermanfaat
3086;Oke
3087;Baik
3088;bagus sekali cara mengajarnya 
3089;Terimakasih 
3090;lebih detail lagi
3091;Sehat selalu bu
3092;baik
3093;.
3094;Terima kasih pak atas 1 semester nya
3095;Terimakasih atas pembelajarannya semoga bapak menjadi lebih baik lagi untuk kedepannya
3096;Jadwal UAS telat, modul telat, mohon di perketat lagi
3097;Oke
3098;-
3099;Terimakasih
3100;-
3101;Lebih baik lagi kedepannya
3102;terimabkasih pak
3103;Makasih pak
3104;Semoga lebih baik lagi
3105;semoga kedepannya lebih baik lagi
3106;Dosennya santai namun serius, rekomended banget
3107;matakuliah sangat memahami
3108;Terima kasih
3109;mantap
3110;Kegiatan belajar mengajar cukup baik
3111;Baik
3112;Ramah
3113;Baik
3114;"Semangatnya di pertahankan Pak<br />
"
3115;BAIK
3116;Sehat selalu ya pak...
3117;SANGAT BAIK
3118;Pertahankan cara mengajar ke mahasiswa, karena menyampaikan materi sangat jelas dan detail
3119;Peace
3120;baik
3121;Tidak ada
3122;baik
3123;Ya
3124;Terimakasih pak
3125;Baik
3126;Cukup
3127;Terimakasih atas pengajaran semoga kedepannya lebih baik lagi
3128;Sangat baik memberikan penjelasan python
3129;baik
3130;terimakasih 
3131;Penjelasannya jelas dalam penyampaian materi,dan juga baik orangnya,maaf pak kalo ada salah di semester 1 terimakasih.
3132;Tidak ada
3133;Baik
3134;sangat baik semoga ditingkatkan lagi
3135;Sangat baik
3136;Sangat baik dan mudah dimengerti
3137;baik
3138;Baik
3139;tidak ada
3140;Semoga lebih baik lagi
3141;baik
3142;sudah baik
3143;makasih
3144;-
3145;Bagus
3146;baik
3147;makasih pak
3148;baik
3149;baikk
3150;baik
3151;Baik
3152;Baik
3153;.
3154;"tidak ada kritik saran<br />
"
3155; 
3156;arigatou
3157;baik
3158;tingkatkan metode pembelajaran agar mudah di pahami oleh siswa
3159;"tidak ada kendala yang mengganggu proses belajar<br />
"
3160;Trimakasih nilainya pak.. 
3161;sangat baik
3162;terima kasih sudah mengajar kami
3163;baik
3164;.
3165;Terimakasih Pak Sejati Waluyo atas pembelajarannya selama ini 
3166;Menurut saya tiap bapak menjelaskan materi terlalu cepat jadi tidak terlalu memahami penjelasan bapak dosen,mohon maaf kalo menyinggung bapak
3167;lebih ditingkatkan lg bimbingannnya terlbih kita masi online
3168;semoga menjadi lebih baik lagi
3169;.
3170;Good
3171;Tidak ada kritik, sangat baik. 
3172;Baik
3173;lebih detail lagi
3174;Baik
3175;Cukup Baik
3176;semoga kedepannya lebih baik lg
3177;Terimakasih atas penyampaian materi nya¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿
3178;"Jangan cepat\"" dalam menyampaikan materi"
3179;Semoga lebih baik
3180;-
3181;Bu Nindya makasih ilmunya, udah banyak tau dari ibu, makasih ya satu semester ini atas bimbingannya ibu.
3182;Saat ini tidak ada
3183;Sudah sangat bagus, tetap pertahankan
3184;Memiliki semangat yang membangun saya sangat berterima kasih topp pokoknya, dan mungkin saran agar materinya lebih diperbaharui untuk yang terbaru hehehehe
3185;Untuk saat ini tidak ada, terimakasih
3186;Sehat selalu bu¿¿¿¿
3187;mengajar dengan baik
3188;terima kasih ibu sudah berikan ilmu yang bermanfaat kepada saya selama 1 semester ini.
3189;sudah cukup bagus
3190;semangat
3191;tidak ada
3192;"tidak ada, proses pembelajaran berjalan sangat baik sehingga mahasiswa menyukai materi yang diberikan<br />
"
3193;Baik
3194;Baik
3195;sudah cukup baik
3196;Sehat selalu bu
3197;sangat baik
3198;Mantap 
3199;Baik
3200;tidak ada
3201;baik
3202;terima kasih ibu telah mengajarkan saya, cukup baikk
3203;Ibu Nidya sudah sangat bagus dalam mengajar dan memotivasi mahasiswa supaya menjadi orang jujur, bijaksana dan menjadi orang sukses
3204;tidak ada
3205;Sudah sangat baik, tapi jika ditambah lagi pasti akan lebih dari sangat baik lagi
3206;Terimakasih atas ilmunya untuk semester ini bu.
3207;Baik
3208;Tidak ada
3209;Sudah sangat baik tapi jika ditambah lagi pasti akan lebih dari sangat baik lagi
3210;Alangkah baiknya setiap materi langsung praktek biar mahasiswa nya langsung mengerti
3211;Tidak ada
3212;tidak ada
3213;Bagus dan jelas
3214;Baik
3215;.
3216;Semoga kedepannya lebih baik
3217;cara mengajarnya baik
3218;Dosen sangat baik pokonya mah 
3219;Sudah bagus 
3220;"ibu baik banget,saya senang jika dijelaskan oleh ibu,sangat paham<br />
"
3221;materi yang diuji berbeda dengan modul yang diberikan sehingga banyak nilai quiz saya yang dibawah 6
3222;Sudah baik dalam mengajar.
3223;Sudah sangat baik
3224;Semangat terus ya pak, ini salah satu matkul favorit saya
3225;Gak ada
3226;Baikk bngtttttt aaaa puve 
3227;Mantap 
3228;Good
3229;Ok
3230;Tidak ada
3231;Semoga lebih lebih
3232;Sudah baik dalam mengajar.
3233;Baik
3234;Lebih memperhatikan mahasiswa
3235;-
3236;Tidak ada
3237;Tidak ada
3238;Terima kasih
3239;"Lebih baik kedepannya pak<br />
"
3240;-
3241;Cukup baik 
3242;-
3243;tidak
3244;-
3245;Moga makin baik kedepannya
3246;Sudah cukup
3247;hmmmmmm
3248;Gangerti
3249;Baik
3250;Okee
3251;Terimakasih pak
3252;Baik
3253;baik
3254;Semangat pak
3255;Semoga makin baik
3256;-
3257;Terimakasih pak/bu
3258;tidak ada kritik 
3259;baik
3260;Baik
3261;sudah cukup bagus
3262;nice
3263;lebih banyak menjelaskan isi materinya
3264;Terimakasih banyak untuk ilmunya di semester ini pak.
3265;Baik
3266;Terima kasih bapak edy
3267;dosen sudah sangat baik saat mengajar
3268;Baik dan terima kasih
3269;saran untuk menggunakan fasilitas e-learning untuk absen tidak hanya di absen manual saja
3270;seru
3271;-
3272;ramah dan baik
3273;Sangat baik dan ramah
3274;semoga kedepannya lebih baik lagi
3275;.
3276;Sangat baik, terimakasih.
3277;baik dan lebih baik lg kedepannya
3278;Terimakasih pak atas pembelajarannya
3279;Tidak ada
3280;,,
3281;baik 
3282;baik
3283;Not bad
3284;Dosen yang sangat memerhatikan mahasiswa nya
3285;Gg
3286;Baik
3287;m
3288;Tidak ada
3289;baik
3290;untuk semuanya cukup tapi ada sedikit saran.sebaiknya, untuk foto absen dilakukan di akhir pelajaran.
3291;baik
3292;"tidak ada kritik dan saran<br />
"
3293;semoga bisa lebih baik pak/bu
3294;Sudah baik
3295;baik
3296;tugas praktek speaking bahasa inggris di perbanyak.
3297;ok
3298;Selama pelajaran tidak ada masalah maupun kendala yang terjadi 
3299;-
3300;Tidak ada
3301;baik
3302;Terima Kasih Bu Suhartini, Semoga sehat selalu dan ketika mahasiswa menjawab agar nadanya lebih lembut lagi
3303;Diharapkan bisa dipertahankan kualitas mengajarnya ¿¿¿¿
3304;Thanks miss.Suhartini
3305;Baik serta peduli
3306;"tidak ada kritik, karena bu suhartini dalam mengajar pun sudah sangat baik dan membuat mahasiswa menjadi aktif.<br />
sehat selalu bu suhartini.."
3307;Untuk kritik tidak ada karena pembelajaranya asik 
3308;Menurut saya bu suhartini baik dalam mangajar, dia juga sering memberi motivasi agar lebih baik kedepannya... 
3309;Semoga sukses selalu
3310;Menurut saya sudah baik dalam mengajar hanya sedikit tingkatkan saja cara berkomunikasi nya dengan mahasiswa
3311;Dosennya sangat baik 
3312;Sejauh ini kinerja dosen sangat memuaskan, dan materi yang di berikan mudah di pahami
3313;memberi motivasi agar mahasiswa semakin giat belajar
3314;materi yang di berikn sangat mudah di pahami
3315;Tidak ada kritik dan saran untuk dosen
3316;baik dalam menjelaskan
3317;baikk
3318; Sudah baik
3319;Menurut saya kinerja dosennya sudah sangat baik. 
3320;Cara Pengajarannya sudah  baik
3321;Saran saya agar memulai kelas sesuai jadwal, terimakasih atas bimbingan nya
3322;Terimakasih bu
3323;Semoga bisa lebih baik lagi ibu dalam mengajar
3324;Semoga sehat selalu bu
3325;Terimakasih atas pengajaran nya, semoga kedepannya lebih baik lagi
3326;Bagus
3327;Sangat baik
3328;Overall sangat sangat baik
3329;saran mungkin agar lebih pelan pelan untuk penjelasnnya jangan terlalu cepat
3330;.
3331;Lumayan bagus cuma waktu gmeet dosenya pake HP terus harus share layar monitor juga kalau pake PC atau laptop untuk presentasi materi nya 
3332;Semoga lebih baik lagi
3333;Kurang nya sharescreen disaat melalui penjelasan online menjadi mahasiswa kurang sedikit menangkap materi
3334;sudah bagus bu terimakasih
3335;Penjelasan baik dan juga bila ada siswa yang baru masuk google meet langsung di ulang lagi penjelasannya, maaf bu bila saya ada salah di semester 1 ini.
3336;Kurang jelas dalam suara dan penerangan dalam belajar
3337;Sudah menjadi dosen yang baik
3338;sejauh ini pelajaran bu suhartini cukup dapat di mengerti karna penjelasannya saat mengajar sangat padat 
3339;Baik
3340;trimakasih
3341;Kedepannya ketika melakukan pembelajaran online/meet dosen dapat lebih banyak berinteraksi dengan mahasiswa dan penggunaan kamera agar tidak terlalu dekat dengan wajah 
3342;tidak ada kritik saran
3343;Tidak ada kendala saat kegiatan belajar 
3344;Semoga kedepannya ibu bisa lebih baik lagi dalam mengajarnya
3345;Tetap semangat
3346;Gaada kritik buat dosen Bu Suhartini karena beliau cara mengajarnya sangat efektif dan bisa membuat mahasiswa paham. Salut ¿¿¿¿
3347;Bu suharti orangnya baik banget saya seneng belajar sama dia semoga ilmu ibu bisa keserep ke saya terimakasih bu suharti sudah mengajar 1 semester mohon maaf kalo saya ada salah sama ibu 
3348;Bu suhartini sudah sangat baik dalam mengajar. Saran dari saya, yaitu pertahankan terus upaya ibu dalam mengajar. Terima kasih.
3349;cara pengajarannya sudah baik
3350;Sudah baik dalam menyampaikan materi 
3351;Makasih bu
3352;ibu asik banget, berinteraksinya lancar sama mahasiswa/i lainnya 
3353;ibunya baik trs asik banget tapi ibu harus tegas bu sama mahasiswa
3354;Selama 1 semester ini mrs.suhartini telah melakukan pembelajaran yang cukup efektif dan baik
3355;Dosen bisa dikatakan baik
3356;lebih ditingkatkan lagi
3357;Tidak ada kritik dan saran karena sudah baik
3358;saran dari saya dalam menjelaskan materi lebih dipelankan  lagi bu, terima kasih
