created_at,full_text,clean_tweet,stopword_tweet,stemmer_tweet,label_inset,label_senti
2022-03-12 10:33:14,Festival Pantun Jakarta Selatan di Auditorium Mahardika Bujana Universitas Budi Luhur 😍😍 https://t.co/1DyWqVqbiD,festival pantun jakarta selatan di auditorium mahardika bujana universitas budi luhur https t co dywqvqbid,festival pantun jakarta auditorium mahardika bujana universitas budi luhur https t co dywqvqbid,festival pantun jakarta auditorium mahardika bujana universitas budi luhur https t co dywqvqbid,neg,neg
2022-03-12 08:54:03,"Universitas Budi Luhur Gelar Festival Pantun Betawi, Lestarikan Budaya Nusantara... - https://t.co/i5eDQcn3j9",universitas budi luhur gelar festival pantun betawi lestarikan budaya nusantara https t co i edqcn j ,universitas budi luhur gelar festival pantun betawi lestarikan budaya nusantara https t co i edqcn j,universitas budi luhur gelar festival pantun betawi lestari budaya nusantara https t co i edqcn j,pos,neg
2022-03-12 07:51:08,Just posted a photo @ Universitas Budi Luhur https://t.co/dI9EaLNMaY,just posted a photo universitas budi luhur https t co di ealnmay,just posted photo universitas budi luhur https t co ealnmay,just posted photo universitas budi luhur https t co ealnmay,neg,neg
2022-03-12 04:10:32,"Universitas Budi Luhur Gelar Festival Pantun Betawi, Lestarikan Budaya Nusantara https://t.co/dopNRLS693",universitas budi luhur gelar festival pantun betawi lestarikan budaya nusantara https t co dopnrls ,universitas budi luhur gelar festival pantun betawi lestarikan budaya nusantara https t co dopnrls,universitas budi luhur gelar festival pantun betawi lestari budaya nusantara https t co dopnrls,pos,neg
2022-03-12 01:28:09,"Universitas Budi Luhur Gelar Festival Pantun Betawi, Lestarikan Budaya Nusantara - https://t.co/i5eDQcn3j9",universitas budi luhur gelar festival pantun betawi lestarikan budaya nusantara https t co i edqcn j ,universitas budi luhur gelar festival pantun betawi lestarikan budaya nusantara https t co i edqcn j,universitas budi luhur gelar festival pantun betawi lestari budaya nusantara https t co i edqcn j,pos,neg
2022-03-12 00:10:59,@Heni_pwti Luhur Budi mu nduk,luhur budi mu nduk,luhur budi mu nduk,luhur budi mu nduk,neg,neg
2022-03-11 21:15:03,"@theregoesmamang Apakah semua jurusannya B. Kalau konteksku yg nyari Computer Sc akre B sih ga ada di UT, adanya Univ Budi Luhur dan IPB",apakah semua jurusannya b kalau konteksku yg nyari computer sc akre b sih ga ada di ut adanya univ budi luhur dan ipb,jurusannya konteksku nyari computer sc akre ga ut univ budi luhur ipb,jurus konteks nyari computer sc akre ga ut univ budi luhur ipb,neg,neg
2022-03-11 19:42:38,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-03-11 05:36:29,Pemkot Jakarta Selatan Gandeng Universitas Budi Luhur  Gelar Festival Lomba Pantun untuk Lestarikan Budaya Betawi https://t.co/tQNnpNb5E5 via @mnews_id,pemkot jakarta selatan gandeng universitas budi luhur gelar festival lomba pantun untuk lestarikan budaya betawi https t co tqnnpnb e via,pemkot jakarta gandeng universitas budi luhur gelar festival lomba pantun lestarikan budaya betawi https t co tqnnpnb e via,pemkot jakarta gandeng universitas budi luhur gelar festival lomba pantun lestari budaya betawi https t co tqnnpnb e via,pos,neg
2022-03-11 03:38:29,Just posted a photo @ Universitas Budi Luhur https://t.co/xHtP4FoRX8,just posted a photo universitas budi luhur https t co xhtp forx ,just posted photo universitas budi luhur https t co xhtp forx,just posted photo universitas budi luhur https t co xhtp forx,neg,neg
2022-03-11 02:42:39,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-03-10 15:59:25,Universitas Budi Luhur Ajak Masyarakat Melestarikan Budaya Betawi https://t.co/FJ1VZlMR7N,universitas budi luhur ajak masyarakat melestarikan budaya betawi https t co fj vzlmr n,universitas budi luhur ajak masyarakat melestarikan budaya betawi https t co fj vzlmr n,universitas budi luhur ajak masyarakat lestari budaya betawi https t co fj vzlmr n,pos,neg
2022-03-10 14:02:15,Budi yang paling luhur adalah jujur,budi yang paling luhur adalah jujur,budi luhur jujur,budi luhur jujur,pos,pos
2022-03-10 13:34:42,Kalau beliau berpegang pd budi luhur Jawa Lengser Keprabon  undur diri turun dari tahta akan terhormat &amp  bermartabat,kalau beliau berpegang pd budi luhur jawa lengser keprabon undur diri turun dari tahta akan terhormat amp bermartabat,berpegang pd budi luhur jawa lengser keprabon undur turun tahta terhormat amp bermartabat,pegang pd budi luhur jawa lengser keprabon undur turun tahta hormat amp martabat,pos,neg
2022-03-10 09:42:39,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-03-10 09:12:19,@ide2nesia @Dell_nauval @Arul70848368 @Sar_Saparella @djokopriambodo1 @SeruniPuspaAlam PENGGERAK JIWA cari pengetahuan: awalnya RASA/naluri INGIN TAHU sejak balita LALU dalam U21-28-35 sadar mikir: SIAPAKAH AKU?  PENGGERAK: &gt Sadar perlu TAHU aku+hidup+dunia+❓ &gt Aspirasi utk miliki KEADAAN BAGUS &gt Asp utk berPRESTASI &amp  berADAB(:luhur+maksimal) https://t.co/jkcdNa1bzC,penggerak jiwa cari pengetahuan awalnya rasa naluri ingin tahu sejak balita lalu dalam u sadar mikir siapakah aku penggerak gt sadar perlu tahu aku hidup dunia gt aspirasi utk miliki keadaan bagus gt asp utk berprestasi amp beradab luhur maksimal https t co jkcdna bzc,penggerak jiwa cari pengetahuan naluri balita u sadar mikir penggerak gt sadar dunia gt aspirasi miliki bagus gt asp berprestasi amp beradab luhur maksimal https t co jkcdna bzc,gerak jiwa cari tahu naluri balita u sadar mikir gerak gt sadar dunia gt aspirasi milik bagus gt asp prestasi amp adab luhur maksimal https t co jkcdna bzc,pos,pos
2022-03-10 05:55:53,"@angelsmoothies @ohfairysehun @tanyakanrl di budi luhur ada ka, tourism communication, ilmu komunikasi",di budi luhur ada ka tourism communication ilmu komunikasi,budi luhur ka tourism communication ilmu komunikasi,budi luhur ka tourism communication ilmu komunikasi,pos,neg
2022-03-10 05:38:12,@ptrtrdv Itu satu toko tau kaichou yg sblh indomaret dkt Budi luhur rumah gua 🤣🤣 .,itu satu toko tau kaichou yg sblh indomaret dkt budi luhur rumah gua ,toko tau kaichou sblh indomaret dkt budi luhur rumah,toko tau kaichou sblh indomaret dkt budi luhur rumah,neg,neg
2022-03-10 04:49:45,"Dampaknya bisa membentuk karakater budi pekerti luhur, cekatan, kreatif, dan peka. Selain itu, komunitas ini juga memperhatikan kebersihan dari setiap game terutama boardgame yang secara berkala dipakai supaya tetap bersih dan aman saat digunakan.",dampaknya bisa membentuk karakater budi pekerti luhur cekatan kreatif dan peka selain itu komunitas ini juga memperhatikan kebersihan dari setiap game terutama boardgame yang secara berkala dipakai supaya tetap bersih dan aman saat digunakan,dampaknya membentuk karakater budi pekerti luhur cekatan kreatif peka komunitas memperhatikan kebersihan game boardgame berkala dipakai bersih aman,dampak bentuk karakater budi pekerti luhur cekat kreatif peka komunitas perhati bersih game boardgame kala pakai bersih aman,pos,pos
2022-03-09 18:37:05,Mahasiswa KKN 24 Universitas Budiluhur Berhasil Melaksanakan Program Instalasi Fasilitas Penerangan Jalan Umum di Desa Girijaya - https://t.co/9aMKIJQlbx - https://t.co/9aMKIJQlbx https://t.co/EI4mtwmFpd,mahasiswa kkn universitas budiluhur berhasil melaksanakan program instalasi fasilitas penerangan jalan umum di desa girijaya https t co amkijqlbx https t co amkijqlbx https t co ei mtwmfpd,mahasiswa kkn universitas budiluhur berhasil melaksanakan instalasi fasilitas penerangan desa girijaya https t co amkijqlbx https t co amkijqlbx https t co ei mtwmfpd,mahasiswa kkn universitas budiluhur hasil laksana instalasi fasilitas terang desa girijaya https t co amkijqlbx https t co amkijqlbx https t co ei mtwmfpd,neg,neg
2022-03-09 16:42:39,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-03-09 15:10:22,Just posted a photo @ Universitas Budi Luhur https://t.co/J9r2hm4ytB,just posted a photo universitas budi luhur https t co j r hm ytb,just posted photo universitas budi luhur https t co j r hm ytb,just posted photo universitas budi luhur https t co j r hm ytb,neg,neg
2022-03-09 11:55:40,Just posted a photo @ Universitas Budi Luhur https://t.co/o0n9jmNbZU,just posted a photo universitas budi luhur https t co o n jmnbzu,just posted photo universitas budi luhur https t co o n jmnbzu,just posted photo universitas budi luhur https t co o n jmnbzu,neg,neg
2022-03-09 10:55:38,"@Lurymuharani Sore kak. Tersedia layanan Mikrotrans JAK-51: Taman Kota - Budi Luhur, melayani di plang bus stop Stasiun Taman Kota. Trims ^RA",sore kak tersedia layanan mikrotrans jak taman kota budi luhur melayani di plang bus stop stasiun taman kota trims ra,sore kak tersedia layanan mikrotrans jak taman kota budi luhur melayani plang bus stop stasiun taman kota trims ra,sore kak sedia layan mikrotrans jak taman kota budi luhur layan plang bus stop stasiun taman kota trims ra,pos,neg
2022-03-09 07:33:56,"Atassadhur Adam-makna. Maksud dari aji adalah raja/ratu, sementara pameling adalah pasamaden (laku semedi, hening), memiliki pengharapan sebagai tanda keinginan yang paling luhur. Adapun jenis perbuatannya disebut manekung, pujabrata, mesu budi, mesu cipta, mengheningkan,",atassadhur adam makna maksud dari aji adalah raja ratu sementara pameling adalah pasamaden laku semedi hening memiliki pengharapan sebagai tanda keinginan yang paling luhur adapun jenis perbuatannya disebut manekung pujabrata mesu budi mesu cipta mengheningkan,atassadhur adam makna maksud aji raja ratu pameling pasamaden laku semedi hening pengharapan tanda luhur perbuatannya manekung pujabrata mesu budi mesu cipta mengheningkan,atassadhur adam makna maksud aji raja ratu pameling pasamaden laku semedi hening harap tanda luhur buat manekung pujabrata mesu budi mesu cipta hening,pos,pos
2022-03-09 06:21:12,"@iniakupunyala Moga Allah permudahkan. Biar lambat, asal selamat. Pilih sehabis baik, baik budi dan cakna agama, luhur hati dan jiwa.",moga allah permudahkan biar lambat asal selamat pilih sehabis baik baik budi dan cakna agama luhur hati dan jiwa,moga allah permudahkan biar lambat selamat pilih sehabis budi cakna agama luhur hati jiwa,moga allah mudah biar lambat selamat pilih habis budi cakna agama luhur hati jiwa,pos,pos
2022-03-09 04:00:21,"Dicintai karena Budi pekerti yg luhur, serta ahlak yg baik, jauh lebih berharga dari dicintai karena wajah rupawan nan menawan.",dicintai karena budi pekerti yg luhur serta ahlak yg baik jauh lebih berharga dari dicintai karena wajah rupawan nan menawan,dicintai budi pekerti luhur ahlak berharga dicintai wajah rupawan nan menawan,cinta budi pekerti luhur ahlak harga cinta wajah rupawan nan tawan,pos,pos
2022-03-09 02:42:10,"@ShamsiAli2 Akhir2 ini orang Makin kehilangan kepekaan budi Pekerti , maka penting KeTuhanan yg berkebudayaan Dan berbudi Pekerti luhur .",akhir ini orang makin kehilangan kepekaan budi pekerti maka penting ketuhanan yg berkebudayaan dan berbudi pekerti luhur,kehilangan kepekaan budi pekerti ketuhanan berkebudayaan berbudi pekerti luhur,hilang peka budi pekerti tuhan budaya budi pekerti luhur,pos,neg
2022-03-09 01:55:17,better naik busway langsung aja dari budi luhur 🥲,better naik busway langsung aja dari budi luhur ,better busway budi luhur,better busway budi luhur,pos,neg
2022-03-09 01:08:51,Yang mau pijat buat jam 7 malam silahkan wa aja tempat diciledug budiluhur terima kasih,yang mau pijat buat jam malam silahkan wa aja tempat diciledug budiluhur terima kasih,pijat jam malam silahkan wa diciledug budiluhur terima kasih,pijat jam malam silah wa diciledug budiluhur terima kasih,pos,neg
2022-03-08 23:42:39,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-03-08 10:05:04,"proses intervensi yang dilakukan BBPPKS Banjarmasin dan Atensi Budi Luhur.   Pada kesempatan tersebut, Kementerian Sosial RI melalui BBPPKS Banjarmasin dan Atensi Budi Luhur memberikan bantuan langsung berupa Pemenuhuan Kebutuhan Dasar Keluarga, berupa bahan sembako,",proses intervensi yang dilakukan bbppks banjarmasin dan atensi budi luhur pada kesempatan tersebut kementerian sosial ri melalui bbppks banjarmasin dan atensi budi luhur memberikan bantuan langsung berupa pemenuhuan kebutuhan dasar keluarga berupa bahan sembako,intervensi bbppks banjarmasin atensi budi luhur kementerian sosial ri bbppks banjarmasin atensi budi luhur bantuan pemenuhuan dasar keluarga bahan sembako,intervensi bbppks banjarmasin atensi budi luhur menteri sosial ri bbppks banjarmasin atensi budi luhur bantu tuhu dasar keluarga bahan sembako,pos,neg
2022-03-08 10:03:40,"Sebagai salah satu bentuk kehadiran Kementerian Sosial RI di tengah-tengah masyarakat dan melalui intruksi langsung dari Menteri Sosial RI Tri Rismaharini, maka BBPPKS Banjarmasin dan Atensi Budi Luhur melakukan proses intervensi langsung kepada klien https://t.co/Wp094s4xjk",sebagai salah satu bentuk kehadiran kementerian sosial ri di tengah tengah masyarakat dan melalui intruksi langsung dari menteri sosial ri tri rismaharini maka bbppks banjarmasin dan atensi budi luhur melakukan proses intervensi langsung kepada klien https t co wp s xjk,kehadiran kementerian sosial ri masyarakat intruksi menteri sosial ri tri rismaharini bbppks banjarmasin atensi budi luhur intervensi klien https t co wp s xjk,hadir menteri sosial ri masyarakat intruksi menteri sosial ri tri rismaharini bbppks banjarmasin atensi budi luhur intervensi klien https t co wp s xjk,pos,neg
2022-03-08 07:23:07,rame bgt cok aku gak kuliah di budi luhur 😭😭😭😭 KENAPA PADA NGIRA GUE ANAK BL,rame bgt cok aku gak kuliah di budi luhur kenapa pada ngira gue anak bl,rame cok gak kuliah budi luhur ngira anak bl,rame cok gak kuliah budi luhur ngira anak bl,neg,neg
2022-03-08 06:42:39,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
2022-03-08 01:09:46,@MaliniIga dan ga semua orang yang bermedsos harus menjunjung tinggi budi pekerti luhur kaya elu.,dan ga semua orang yang bermedsos harus menjunjung tinggi budi pekerti luhur kaya elu,ga bermedsos menjunjung budi pekerti luhur kaya,ga bermedsos junjung budi pekerti luhur kaya,neg,pos
2022-03-07 23:54:03,"omg mixue dah ada di deket budi luhur, fix gue beli🙂👍",omg mixue dah ada di deket budi luhur fix gue beli,omg mixue deket budi luhur fix beli,omg mixue deket budi luhur fix beli,neg,neg
2022-03-07 13:42:39,Sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya ~ HR Bukhori #jokam #jokamlicious,sebaik baiknya dari kalian orang iman adalah orang iman yang lebih luhur budi pekertinya hr bukhori jokam jokamlicious,baiknya iman iman luhur budi pekertinya hr bukhori jokam jokamlicious,baik iman iman luhur budi pekerti hr bukhori jokam jokamlicious,pos,pos
